Ticker,Company
EPH.SW,EPH European Property Holdings PLC
SFPN.SW,SF Urban Properties AG
RIEN.SW,Rieter Holding AG
LEON.SW,Leonteq AG
DOCM.SW,DocMorris AG
HBLN.SW,Hypothekarbank Lenzburg AG
GLKBN.SW,Glarner Kantonalbank
MIKN.SW,Mikron Holding AG
AFP.SW,Aluflexpack AG
ELMN.SW,Elma Electronic AG
LECN.SW,Leclanché SA
BVZN.SW,BVZ Holding AG
OFN.SW,Orell Füssli AG
VARN.SW,Varia US Properties AG
BTC.SW,Bitcoin Group SE
FTON.SW,Feintool International Holding AG
STGN.SW,StarragTornos Group AG
BCJ.SW,Banque Cantonale du Jura SA
LMN.SW,lastminute.com N.V.
SANN.SW,Santhera Pharmaceuticals Holding AG
GAV.SW,Carlo Gavazzi Holding AG
NWRN.SW,Newron Pharmaceuticals S.p.A.
TIBN.SW,Bergbahnen Engelberg-Trübsee-Titlis AG
ZUBN.SW,Züblin Immobilien Holding AG
ASCN.SW,Ascom Holding AG
CALN.SW,CALIDA Holding AG
MCHN.SW,MCH Group AG
XLS.SW,Xlife Sciences AG
KLIN.SW,Klingelnberg AG
GAM.SW,GAM Holding AG
MOLN.SW,Molecular Partners AG
HLEE.SW,Highlight Event and Entertainment AG
BBN.SW,Bellevue Group AG
ORON.SW,ORIOR AG
GURN.SW,Gurit Holding AG
KUD.SW,Kudelski SA
GMI.SW,Groupe Minoteries SA
VILN.SW,Villars Holding S.A.
ALPN.SW,Alpine Select AG
ESUN.SW,Edisun Power Europe AG
NBEN.SW,nebag ag
CURN.SW,Curatis Holding AG
YTME.SW,Youngtimers AG
ADVN.SW,Adval Tech Holding AG
WIHN.SW,WISeKey International Holding AG
VLRT.SW,Valartis Group AG
SHLTN.SW,SHL Telemedicine Ltd.
RLF.SW,Relief Therapeutics Holding SA
STRN.SW,Schlatter Industries AG
MBTN.SW,Meyer Burger Technology AG
ASWN.SW,Asmallworld AG
ZWM.SW,Zwahlen & Mayr SA
EVE.SW,Evolva Holding SA
PEDU.SW,Perrot Duval Holding S.A.
ADXN.SW,Addex Therapeutics Ltd
AIRE.SW,Airesis SA
HT5.SW,HT5 AG
EEII.SW,EEII AG
CIE.SW,Compagnie Internationale pour la Communication
