Ticker,Company
GMET.L,Guardian Metal Resources PLC
AURA.L,Aura Energy Limited
ZIOC.L,Zanaga Iron Ore Company Limited
LORD.L,Lords Group Trading plc
ANIC.L,Agronomics Limited
BGO.L,Bango PLC
WJG.L,Watkin Jones Plc
HVO.L,hVIVO plc
CHH.L,Churchill China plc
TMO.L,Time Out Group plc
CDGP.L,Chapel Down Group Plc
AMCO.L,Amcomri Group plc
ROAD.L,Roadside Real Estate plc
ZPHR.L,Zephyr Energy plc
JNEO.L,Journeo plc
VLG.L,Venture Life Group plc
DFCH.L,Distribution Finance Capital Holdings plc
AXL.L,Arrow Exploration Corp.
TXP.L,Touchstone Exploration Inc.
IKA.L,Ilika plc
WINE.L,Naked Wines plc
LDG.L,Logistics Development Group plc
MRK.L,Marks Electrical Group PLC
EYE.L,Eagle Eye Solutions Group plc
WATR.L,Water Intelligence plc
TENG.L,Ten Lifestyle Group Plc
OMG.L,Oxford Metrics plc
KOO.L,Kooth plc
CLBS.L,Celebrus Technologies plc
TMT.L,TMT Investments PLC
OBI.L,Ondine Biomedical Inc.
MOS.L,Mobile Streams Plc
FEN.L,Frenkel Topping Group Plc
WKS.L,Winking Studios Limited
BOR.L,Borders & Southern Petroleum plc
WPHO.L,Windar Photonics PLC
BOOM.L,Audioboom Group plc
RLE.L,Real Estate Investors Plc
LIKE.L,Likewise Group Plc
MKA.L,Mkango Resources Ltd.
BILN.L,Billington Holdings Plc
LINV.L,LendInvest plc
SNX.L,Synectics plc
ALL.L,Atlantic Lithium Limited
PULS.L,Pulsar Group plc
SPA.L,1Spatial Plc
SYS1.L,System1 Group PLC
KINO.L,Kinovo plc
KOD.L,Kodal Minerals PLC
CREO.L,Creo Medical Group PLC
STAF.L,Staffline Group PLC
CASP.L,Caspian Sunrise plc
TIME.L,Time Finance plc
JOG.L,Jersey Oil and Gas Plc
HSS.L,HSS Hire Group plc
HE1.L,Helium One Global Limited
PNS.L,Panther Securities PLC
VLE.L,Volvere plc
ENW.L,Enwell Energy plc
AURR.L,Aurrigo International plc
KEFI.L,KEFI Gold and Copper Plc
DWHA.L,Dewhurst Group Plc
DWHT.L,Dewhurst Group Plc
SHOE.L,Shoe Zone plc
CFX.L,Colefax Group PLC
SPEC.L,INSPECS Group plc
ATM.L,Andrada Mining Limited
HEX.L,Helix Exploration PLC
CCT.L,The Character Group plc
MTEC.L,Made Tech Group Plc
SALT.L,MicroSalt plc
CLX.L,Calnex Solutions plc
IOF.L,Iofina plc
SBTX.L,SkinBioTherapeutics plc
VANL.L,Van Elle Holdings plc
EAH.L,ECO Animal Health Group plc
SKL.L,Skillcast Group plc
MWE.L,M.T.I Wireless Edge Ltd.
GELN.L,Gelion plc
STCM.L,Steppe Cement Ltd.
KMK.L,Kromek Group plc
KBT.L,K3 Business Technology Group plc
FLO.L,Flowtech Fluidpower plc
NXQ.L,Nexteq plc
BBSN.L,Brave Bison Group plc
G4M.L,Gear4music (Holdings) plc
MANO.L,Manolete Partners Plc
ENSI.L,EnSilica plc
PCIP.L,PCI-PAL PLC
CML.L,CML Microsystems plc
EMAN.L,Everyman Media Group plc
WRKS.L,TheWorks.co.uk plc
CAV.L,Cavendish plc
PLSR.L,Pulsar Helium Inc.
HERC.L,Hercules Plc
CORA.L,Cora Gold Limited
ART.L,The Artisanal Spirits Company plc
CRTA.L,Cirata plc
ANG.L,Angling Direct PLC
IOM.L,iomart Group plc
LIT.L,Litigation Capital Management Limited
SDG.L,Sanderson Design Group plc
EBQ.L,Ebiquity plc
ECO.L,Eco (Atlantic) Oil & Gas Ltd.
INSG.L,Insig AI Plc
SEA.L,Seascape Energy Asia plc
VINO.L,Virgin Wines UK PLC
CTG.L,Christie Group plc
MFX.L,Manx Financial Group PLC
NCYT.L,Novacyt S.A.
CTA.L,CT Automotive Group plc
ATOM.L,Atome Plc
MAI.L,Maintel Holdings Plc
ZAM.L,Zambeef Products PLC
MET1.L,Metals One PLC
VNET.L,Vianet Group plc
PAT.L,Panthera Resources PLC
CRL.L,Creightons Plc
ARS.L,Asiamet Resources Limited
OMI.L,Orosur Mining Inc.
ABDX.L,Abingdon Health Plc
FUM.L,Futura Medical plc
WINK.L,M Winkworth PLC
CYAN.L,CyanConnode Holdings plc
CMET.L,Capital Metals plc
GETB.L,GetBusy plc
NAH.L,NAHL Group Plc
STX.L,Shield Therapeutics plc
OPG.L,OPG Power Ventures Plc
EML.L,Emmerson PLC
ZNWD.L,Zinnwald Lithium Plc
TRT.L,Transense Technologies plc
TEAM.L,TEAM plc
AGL.L,ANGLE plc
RENX.L,Renalytix Plc
TRX.L,Tissue Regenix Group plc
GATC.L,Gattaca plc
VARE.L,Various Eateries PLC
FIH.L,FIH group plc
TMG.L,The Mission Group plc
POLB.L,Poolbeg Pharma PLC
XPF.L,XP Factory Plc
CHAR.L,Chariot Limited
CRPR.L,James Cropper PLC
CRCL.L,Corcel Plc
TBLD.L,"tinyBuild, Inc."
PXEN.L,Prospex Energy Plc
WSP.L,Wynnstay Properties Plc
IHC.L,Inspiration Healthcare Group plc
PHE.L,PowerHouse Energy Group Plc
TAVI.L,Tavistock Investments Plc
DCTA.L,Directa Plus Plc
SYM.L,Symphony Environmental Technologies plc
SOS.L,Sosandar Plc
ESYS.L,essensys plc
RBN.L,Robinson plc
FPO.L,First Property Group plc
PMP.L,Portmeirion Group PLC
CEG.L,Challenger Energy Group PLC
AAU.L,Ariana Resources plc
SAR.L,Sareum Holdings plc
CIC.L,The Conygar Investment Company PLC
EAAS.L,eEnergy Group Plc
EDEN.L,Eden Research plc
EMH.L,European Metals Holdings Limited
RMR.L,Rome Resources Plc
BANK.L,Fiinu Plc
HAYD.L,Haydale Graphene Industries plc
BIRD.L,Blackbird plc
OHGR.L,One Health Group Plc
FIN.L,Finseta Plc
ALT.L,Altitude Group plc
TEK.L,Tekcapital plc
TIA.L,Tialis Essential IT PLC
TPX.L,TPXimpact Holdings plc
VEL.L,Velocity Composites plc
SYS.L,SysGroup plc
ZIN.L,Zinc Media Group plc
MIND.L,Mind Gym plc
SAE.L,SIMEC Atlantis Energy Limited
KZG.L,Kazera Global plc
PMG.L,The Parkmead Group plc
RFG.L,Roebuck Food Group plc
RVRB.L,River Global Plc
RVRG.L,River Global Plc
AREC.L,Arecor Therapeutics plc
LEX.L,Lexington Gold Ltd
POLX.L,Polarean Imaging plc
SSTY.L,Safestay plc
CKT.L,Checkit plc
ADF.L,Facilities by ADF plc
BMT.L,Braime Group PLC
BMTO.L,Braime Group PLC
REVB.L,Revolution Beauty Group plc
ZOO.L,ZOO Digital Group plc
MEX.L,Tortilla Mexican Grill plc
CPH2.L,Clean Power Hydrogen plc
TAND.L,Tan Delta Systems plc
COG.L,Cambridge Cognition Holdings Plc
ITIM.L,Itim Group Plc
CRDL.L,Cordel Group Plc
FADL.L,"Fadel Partners, Inc."
SOU.L,Sound Energy plc
NEXS.L,Nexus Infrastructure plc
ARCM.L,Arc Minerals Limited
RCFX.L,RC Fornax Plc
POW.L,Power Metal Resources plc
MTC.L,Mothercare plc
QBT.L,Quantum Blockchain Technologies Plc
FIPP.L,Frontier IP Group Plc
TUN.L,Tungsten West PLC
PXS.L,Provexis plc
DSW.L,DSW Capital plc
CSC.L,Chesterfield Special Cylinders Holdings Plc
450.L,450 Plc
INDI.L,Indus Gas Limited
REAT.L,REACT Group PLC
GCM.L,GCM Resources Plc
ITX.L,Itaconix plc
EMR.L,Empresaria Group plc
CMX.L,Catalyst Media Group plc
88E.L,88 Energy Limited
PEN.L,Pennant International Group plc
SCE.L,Surface Transforms Plc
KRM.L,KRM22 Plc
EMVC.L,EMV Capital plc
POS.L,Plexus Holdings plc
OPTI.L,OptiBiotix Health Plc
RTC.L,RTC Group plc
MATD.L,Petro Matad Limited
DIAL.L,Diales Group Plc
LST.L,Light Science Technologies Holdings Plc
SELK.L,Selkirk Group Plc
ANGS.L,Angus Energy plc
CSSG.L,Croma Security Solutions Group plc
PEB.L,Pebble Beach Systems Group plc
ARC.L,Arcontech Group plc
HUD.L,Huddled Group Plc
VAST.L,Vast Resources plc
IMM.L,ImmuPharma plc
CLA.L,Celsius Resources Limited
GDP.L,Goldplat PLC
TIR.L,Tiger Royalties and investments Plc
S247.L,Smarttech247 Group plc
NTBR.L,Northern Bear PLC
ORCH.L,Orchard Funding Group plc
SOUC.L,Southern Energy Corp.
SWG.L,Shearwater Group plc
IXI.L,IXICO plc
AIEA.L,AIREA plc
CPP.L,CPPGroup Plc
EGT.L,European Green Transition plc
GLR.L,Galileo Resources Plc
LND.L,Landore Resources Limited
KRPZ.L,Kropz plc
B90.L,B90 Holdings PLC
PXC.L,Phoenix Copper Limited
80M.L,80 Mile Plc
BBB.L,Bigblu Broadband plc
UJO.L,Union Jack Oil plc
TND.L,Tandem Group plc
CPX.L,CAP-XX Limited
ETP.L,Eneraqua Technologies plc
XSG.L,Xeros Technology Group plc
ING.L,Ingenta plc
STAR.L,Star Energy Group Plc
SUH.L,Sutton Harbour Group plc
MAFL.L,Mineral & Financial Investments Limited
TON.L,Titon Holdings Plc
ORCA.L,Orcadian Energy Plc
GDR.L,genedrive plc
PRM.L,Proteome Sciences plc
NAR.L,Northamber plc
HVT.L,The Heavitree Brewery PLC
HVTA.L,The Heavitree Brewery PLC
ORR.L,Oriole Resources PLC
OMIP.L,One Media iP Group Plc
WNX.L,Wellnex Life Limited
EPP.L,EnergyPathways plc
PREM.L,Premier African Minerals Limited
CEL.L,Celadon Pharmaceuticals Plc
DNM.L,Dianomi plc
TERN.L,Tern Plc
RUA.L,RUA Life Sciences plc
CNSL.L,Cambridge Nutritional Sciences plc
TGP.L,Tekmar Group plc
JIM.L,Jarvis Securities plc
XTR.L,Xtract Resources Plc
HSM.L,Samuel Heath & Sons plc
