Ticker,Company
CMDR.TA,Computer Direct Group Ltd.
TDRN.TA,Tadiran Group Ltd
PERI.TA,Perion Network Ltd.
MNRT.TA,Menivim - The New Reit Ltd
KMDA.TA,Kamada Ltd.
AYAL.TA,Ayalon Insurance Company Ltd
LAHAV.TA,Lahav LR Real Estate Ltd
JBNK.TA,Bank of Jerusalem Ltd.
FBRT.TA,FMS Enterprises Migun Ltd
ASHO.TA,Ashot Ashkelon Industries Ltd.
KSTN.TA,Keystone Infra Ltd
ILDC.TA,Land Development of Nimrodi Group Ltd.
MNIF.TA,Menif - Financial Services Ltd
ROTS.TA,Rotshtein Realestate Ltd
IES.TA,I.E.S Holdings Ltd
ARD.TA,Arad Ltd.
CDEV.TA,Cohen Development Gas & Oil Ltd.
GILT.TA,Gilat Satellite Networks Ltd.
ATRY.TA,Atreyu Capital Markets Ltd
ALTF.TA,Altshuler Shaham Finance Ltd
ALLT.TA,Allot Ltd.
LUZN.TA,Amos Luzon Development and Energy Group Ltd
CAST.TA,Castro Model Ltd.
GNRS.TA,Generation Capital Ltd
ANLT.TA,Analyst I.M.S. Investment Management Services Ltd
DIPL.TA,Diplomat Holdings Ltd
MPP.TA,More Provident Funds Ltd
TATT.TA,TAT Technologies Ltd.
KARE.TA,Kardan Real Estate Enterprise and Development Ltd
HGG.TA,Hagag Group Real Estate Entrepreneurship Ltd
VTNA.TA,Vitania Ltd.
HRON.TA,Hiron-Trade Investments & Industrial Buildings Ltd
POLP.TA,Polyram Plastic Industries LTD
BKFR.TA,Bait Bakfar Ltd
KRUR.TA,Kerur Holdings Ltd.
MGRT.TA,Megureit Israel Ltd
MLTH.TA,Malam-Team Holdings Ltd
TPGM.TA,TopGum Industries Ltd.
AUDC.TA,AudioCodes Ltd.
ORBI.TA,Orbit Technologies Ltd
AFHL.TA,Afcon Holdings Ltd
ZPRS.TA,Zephyrus Wing Energies Ltd
ARIN.TA,Ari Real Estate (Arena) Investment Ltd
HIPR.TA,Hiper Global Ltd.
PCBT.TA,P.C.B. Technologies Ltd
ADGR.TA,Adgar Investments and Development Ltd
MTRD.TA,Meitav Trade Investments Ltd
ZMH.TA,Z.M.H Hammerman Ltd
TTAM.TA,Tiv Taam Holdings 1 Ltd.
JCFN.TA,Jacob Finance and Investments Ltd
WILC.TA,G. Willi-Food International Ltd.
MEDN.TA,Mehadrin Ltd
ARF.TA,Ashdod Refinery Ltd
RANI.TA,Rani Zim Shopping Centers Ltd
EMDV.TA,Emilia Development (O.F.G) Ltd.
ELWS.TA,Electreon Wireless Ltd
EXPO.TA,Export Investment Co. Ltd.
SHVA.TA,Automatic Bank Services Limited
DISI.TA,Discount Investment Corporation Ltd.
BOTI.TA,Bonei Hatichon Civil Engineering & Infrastructures Ltd.
GOLD.TA,The Gold Bond Group Ltd.
WESR.TA,Wesure Global Tech Ltd
BWAY.TA,BrainsWay Ltd.
EFCP.TA,Effi Capital Nadlan Ltd
ORON.TA,Oron Group Investments & Holdings Ltd
LCTX.TA,"Lineage Cell Therapeutics, Inc."
NVLG.TA,Novolog (Pharm-Up 1966) Ltd
SRFT.TA,Zvi Sarfati & Sons Investments & Constructions Ltd.
SOFW.TA,SofWave Medical Ltd.
ILX.TA,Ilex Medical Ltd
GLRS.TA,Globrands Ltd.
KAFR.TA,Kafrit Industries (1993) Ltd
TRLT.TA,Tera Light Ltd
HLMS.TA,Holmes Place International Ltd
ISI.TA,Imagesat International (I.S.I) Ltd
ZUR.TA,Zur Shamir Holdings Ltd
NTO.TA,Neto M.E Holdings Ltd
ELLO.TA,Ellomay Capital Ltd.
HAMAT.TA,Hamat Group Ltd.
LBRA.TA,Libra Insurance Company Ltd
RPAC.TA,Rapac Communication & Infrastructure Ltd
SMNR.TA,Shemen Yielding Real Estate Ltd
ZNKL.TA,Zanlakol Ltd
VCTR.TA,Victory Supermarket Chain Ltd
NSTR.TA,Norstar Holdings Inc
MNIN.TA,Mendelson Infrastructures & Industries Ltd.
BKRY.TA,Bikurey Hasade (Holdings) Ltd
KRDI.TA,Kardan Israel Ltd
TRX.TA,Terminal X Online Ltd.
PEN.TA,Peninsula Group Ltd
HOD.TA,Hod Assaf Industries Ltd.
CNGL.TA,Canada Global (T.R) Ltd
SRAC.TA,S.R. Accord Ltd.
ILDR.TA,Israel Land Development - Urban Renewal Ltd
SOLR.TA,Solaer Renewable Energies Ltd
ISRG.TA,Israir Group Ltd
ARBE.TA,Arbe Robotics Ltd.
ELMR.TA,El-Mor Electric Installation & Services (1986) Ltd.
PAYT.TA,Payton Industries Ltd
CGEN.TA,Compugen Ltd.
KLIL.TA,Klil Industries Ltd
MCLL.TA,Michlol Finance Ltd
RTSN.TA,Rotem Shani Entrepreneurship and Investment Ltd.
MTRN.TA,Maytronics Ltd.
TOEN.TA,Tomer Energy Royalties (2012) Ltd
AZRT.TA,Reit Azorim - H.F Living Ltd
ELCP.TA,Electra Power (2019) Ltd
MCMN.TA,Michman Finance Ltd
GSFI.TA,Gan Shmuel Foods Ltd.
TIGBUR.TA,Tigbur - Temporary Professional Personnel Ltd.
BVGG.TA,Bait Vegag Real Estate Development Ltd
ETGA.TA,ETGA Group Ltd
WLFD.TA,Willy-Food Investments Ltd
ORIN.TA,Orian Sh.M. Ltd.
GOSS.TA,G1 Secure Solutions Ltd
AVGL.TA,Avgol Industries 1953 Ltd
CRML.TA,Carmel Corp Ltd.
DRSH.TA,Dorsel Holdings Ltd
ASGR.TA,Aspen Group Ltd.
AVGD.TA,Av-Gad Holdings Ltd
BLGO.TA,Buligo Capital Ltd
RIMO.TA,Rimoni Industries Ltd.
AMRK.TA,Amir Marketing and Investments in Agriculture Ltd
BRAN.TA,Baran Group Ltd
ALMA.TA,Almogim Holdings Ltd
BRIH.TA,Rav-Bariach (08) Industries Ltd.
ABRA.TA,Abra Information Technologies Ltd.
EMCO.TA,E & M Computing Ltd.
MSLA.TA,Maslavi Construction Company Ltd
HGGE.TA,Hagag Europe Development Z.F. Ltd
UNIT.TA,"Unitronics (1989) (R""G) Ltd"
YBOX.TA,Ybox Real Estate Ltd.
GRIN.TA,Golan Renewable Industries Ltd
ALBA.TA,Albaad Massuot Yitzhak Ltd
NTGR.TA,Netanel Group Ltd
PRIM.TA,Prime Energy P.E. Ltd
SHAN.TA,Shaniv Paper Industry Ltd
BVC.TA,BATM Advanced Communications Ltd.
CMER.TA,C. Mer Industries Ltd.
IMCO.TA,IMCO Industries Ltd.
SHOM.TA,E.N. Shoham Business Ltd
MDPR.TA,Medipower (Overseas) Public Co. Limited
ICON.TA,iCon Group Ltd
CISY.TA,CI Systems (Israel) Ltd.
MLRN.TA,M.L.R.N Projects and Trade Ltd.
GOLF.TA,Golf & Co Group Ltd
TURB.TA,Turbogen Ltd
IBIU.TA,I.B.I.- Managing & Underwriting Ltd
ORMP.TA,Oramed Pharmaceuticals Inc.
SNCM.TA,Suny Cellular Communication Ltd
CILO.TA,Cielo-Blu Group Ltd
ACCL.TA,Accel Solutions Group Ltd
TFRLF.TA,Tefron Ltd.
GAGR.TA,Gaon Group Ltd.
TOPG.TA,Top Group Software Ltd
ALAR.TA,Alarum Technologies Ltd.
OPAL.TA,Opal Balance Investments Ltd
LUDN.TA,Ludan Engineering Co. Ltd
STG.TA,STG International Ltd.
POLY.TA,Polygon Real Estate Ltd
AVIV.TA,Mordechai Aviv Taasiot Beniyah (1973) Ltd.
FGAS.TA,Fire & Gas Detection Technologies Ltd
INCR.TA,InterCure Ltd.
MSHR.TA,Mishorim Real Estate Investments Ltd
KNFM.TA,Knafaim Holdings Ltd.
BONS.TA,Bonus BioGroup Ltd.
LPSN.TA,"LivePerson, Inc."
SPNTC.TA,N.R. Spuntech Industries Ltd.
EPIT.TA,Epitomee Medical Ltd
MRG.TA,Multi Retail Group Ltd
OVRS.TA,Overseas Commerce Ltd.
AMD.TA,Amiad Water Systems Ltd.
ELRN.TA,Elron Ventures Ltd
RMN.TA,Ram-On Investments and Holdings (1999) Ltd
BRMG.TA,Brimag Digital Age Ltd.
SNFL.TA,Sunflower Sustainable Investments Ltd
SKLN.TA,Skyline Investments Inc.
QNCO.TA,Y.Z. Queenco Ltd.
ALUMA.TA,Aluma Infrastructure Fund (2020) Ltd
PRMG.TA,Primotec Group Ltd
MSBI.TA,Hamashbir 365 Ltd
SLRM.TA,Solrom Holdings Ltd
SHGR.TA,Shagrir Group Vehicle Services Ltd
GOHO.TA,Golden House Ltd
RLCO.TA,Ralco Agencies Ltd
ANGL.TA,Salomon A. Angel Ltd.
SARN.TA,Sarine Technologies Ltd.
APLP.TA,Apollo Power Ltd.
SHNP.TA,E. Schnapp & Co. Works Ltd
RZR.TA,Razor Labs
BRND.TA,Brand Group (M.G) Ltd
LSCO.TA,Lesico Ltd
TGI.TA,Tgi Infrastructures Ltd
RVL.TA,Raval ACS Ltd.
RAVD.TA,Ravad Ltd
PTCH.TA,Israel Petrochemical Enterprises Ltd.
TAYA.TA,"Taya Investment Co., Ltd."
MIA.TA,Mia Dynamics Motors Ltd
AVIA.TA,Aviation Links Ltd
REKA.TA,Rekah Pharmaceutical Industry Ltd.
TRA.TA,Tarya Israel Ltd
PMNT.TA,Payment Financial Technologies Ltd
INTR.TA,Inter Gamma Investment Company Ltd
CFX.TA,Cofix Group Ltd
LHIS.TA,Lachish Industries Ltd
ININ.TA,Inter Industries Plus Ltd
VALC.TA,Value Capital One Ltd
GKL.TA,Global Knafaim Leasing Ltd
RSEL.TA,RSL Electronics Ltd.
BIRM.TA,Birman Wood & Hardware Ltd
