Ticker,Company
ELEVR.RG,Eleving Group S.A.
BAL1R.RG,AS Amber Latvijas balzams
VIRSI.RG,AS Virsi-A
DGR1R.RG,DelfinGroup AS
MDARA.RG,AS MADARA Cosmetics
IDX1R.RG,IPAS Indexo AS
EGG.RG,AS APF Holdings
SAF1R.RG,SAF Tehnika A/S
LJM1R.RG,AS Latvijas Juras medicinas centrs
SCM1R.RG,AS Siguldas Ciltslietu Un Maksligas Apseklosanas Stacija
RKB1R.RG,AS Rigas kugu buvetava
