Ticker,Company
CNTL.ME,Central Telegraph Public Joint Stock Company
GTRK.ME,Globaltruck Management
LIFE.ME,Pharmsynthez
LPSB.ME,Lipetsk Power Sale Company
TORS.ME,public-stock company Tomsk distribution company
VGSB.ME,Volgogradenergosbyt
CHGZ.ME,RN-Western Siberia
RBCM.ME,RBC
DASB.ME,"Dagestan Energy Supply Company,"
TUZA.ME,Tuimazinskiy Zavod Avtobetonovozov Publicly Traded Company
ROST.ME,Rosinter Restaurants Holding
MORI.ME,Morion Inc.
ARSA.ME,Arsagera Asset Management
NSVZ.ME,Nauka-Telecom
TASB.ME,Tambov power supply company
SARE.ME,Saratovenergo
DIOD.ME,DIOD Maker of Eco-Friendly Equipment and Nutrition Public Joint Stock Company
KLSB.ME,Kaluga Power Sale Company
DZRD.ME,DONSKOY FACTORY OF RADIOCOMPONENTS
LVHK.ME,"Levenhuk, Inc."
ORUP.ME,OR GROUP Public Joint Stock Company
STSB.ME,Publichnoye aktsionernoye obshchestvo Stavropol'energosbyt
ASSB.ME,Astrakhan Power Sale Company
KTSB.ME,Publichnoe Akcionernoe Obshestvo Kostromskaya Sbytovaya Compania
SVET.ME,JSC Svetofor Group
MRSB.ME,Mordovia Energy Retail Company
KUZB.ME,Kuznetsky Bank Public joint stock company
VLHZ.ME,Vladimir Chemical Plant
KZMS.ME,The Open Joint Stock Company Krasnokamsk Metal Mesh Works
GRNT.ME,City Innovative Technologies
ODVA.ME,Mediaholding
SIBG.ME,Ice steam Rus
ENPG.ME,En+ Group International
SVCB.ME,Sovcombank
