Ticker,Company
500325,Reliance Industries Limited
500180,HDFC Bank Limited
532540,Tata Consultancy Services Limited
532454,Bharti Airtel Limited
500520,Mahindra & Mahindra Limited
532538,UltraTech Cement Limited
541154,Hindustan Aeronautics Limited
532555,NTPC Limited
500312,Oil and Natural Gas Corporation Limited
532978,Bajaj Finserv Ltd.
500114,Titan Company Limited
500049,Bharat Electronics Limited
532921,Adani Ports and Special Economic Zone Limited
512599,Adani Enterprises Limited
507685,Wipro Limited
540376,Avenue Supermarts Limited
532898,Power Grid Corporation of India Limited
500570,Tata Motors Limited
500228,JSW Steel Limited
532977,Bajaj Auto Limited
533278,Coal India Limited
543320,Eternal Limited
500790,Nestlé India Limited
500820,Asian Paints Limited
532868,DLF Limited
533096,Adani Power Limited
539448,InterGlobe Aviation Limited
500251,Trent Limited
530965,Indian Oil Corporation Limited
500470,Tata Steel Limited
500188,Hindustan Zinc Limited
500300,Grasim Industries Limited
543940,Jio Financial Services Limited
540719,SBI Life Insurance Company Limited
543257,Indian Railway Finance Corporation Limited
532488,Divi's Laboratories Limited
500295,Vedanta Limited
540777,HDFC Life Insurance Company Limited
540005,LTIMindtree Limited
544274,Hyundai Motor India Limited
532725,Solar Industries India Limited
540180,Varun Beverages Limited
541450,Adani Green Energy Limited
500331,Pidilite Industries Limited
505200,Eicher Motors Limited
500490,Bajaj Holdings & Investment Limited
532755,Tech Mahindra Limited
500440,Hindalco Industries Limited
543287,Lodha Developers Limited
500547,Bharat Petroleum Corporation Limited
500825,Britannia Industries Limited
532343,TVS Motor Company Limited
500425,Ambuja Cements Limited
543237,Mazagon Dock Shipbuilders Limited
511243,Cholamandalam Investment and Finance Company Limited
532810,Power Finance Corporation Limited
500002,ABB India Limited
500400,Tata Power Company Limited
511218,Shriram Finance Limited
532424,Godrej Consumer Products Limited
500087,Cipla Limited
532134,Bank of Baroda Limited
532155,GAIL (India) Limited
532461,Punjab National Bank
500550,Siemens Limited
543220,Max Healthcare Institute Limited
500124,Dr. Reddy's Laboratories Limited
500800,Tata Consumer Products Limited
500420,Torrent Pharmaceuticals Limited
532477,Union Bank of India
500850,The Indian Hotels Company Limited
533398,Muthoot Finance Limited
500387,Shree Cement Limited
534816,Indus Towers Limited
541729,HDFC Asset Management Company Limited
517334,Samvardhana Motherson International Limited
532432,United Spirits Limited
500093,CG Power and Industrial Solutions Limited
532955,REC Limited
508869,Apollo Hospitals Enterprise Limited
539254,Adani Energy Solutions Limited
544252,Bajaj Housing Finance Limited
500116,IDBI Bank Limited
543904,Mankind Pharma Limited
540716,ICICI Lombard General Insurance Company Limited
532321,Zydus Lifesciences Limited
500530,Bosch Limited
517354,Havells India Limited
532483,Canara Bank
532777,Info Edge (India) Limited
544285,Swiggy Limited
532286,Jindal Steel & Power Limited
540133,ICICI Prudential Life Insurance Company Limited
500480,Cummins India Limited
531642,Marico Limited
543066,SBI Cards and Payment Services Limited
503806,SRF Limited
500257,Lupin Limited
533179,Persistent Systems Limited
500182,Hero MotoCorp Limited
