Ticker,Company
095660.KQ,NEOWIZ
402030.KQ,Konan Technology Inc.
015750.KQ,"Sungwoo Hitech Co., Ltd."
059090.KQ,MiCo Ltd.
052020.KQ,"STCube, Inc."
206650.KQ,"EuBiologics Co., Ltd."
102710.KQ,"ENF Technology Co., Ltd."
080220.KQ,Jeju Semiconductor Corp.
389470.KQ,"Inventage Lab, Inc."
095610.KQ,"TES Co., Ltd"
099190.KQ,"i-SENS, Inc."
115180.KQ,"Qurient Co., Ltd."
372320.KQ,Curocell Inc.
060250.KQ,NHN KCP Corp.
093320.KQ,"KINX, Inc."
034950.KQ,"Korea Ratings Co., Ltd."
099430.KQ,"Bio Plus Co., Ltd"
215600.KQ,"SillaJen, Inc."
098070.KQ,"Hantech Co., Ltd."
050890.KQ,"SOLiD, Inc."
272290.KQ,"INNOX Advanced Materials Co.,Ltd."
048410.KQ,"Hyundai Bioscience Co., Ltd."
069080.KQ,Webzen Inc.
131290.KQ,"TSE Co., Ltd"
200130.KQ,"KOLMAR BNH Co.,Ltd."
437730.KQ,"Samhyun Co., Ltd."
108860.KQ,Selvas AI Inc.
100790.KQ,"Mirae Asset Venture Investment Co., Ltd."
397030.KQ,"AprilBio Co.,Ltd."
078160.KQ,"MEDIPOST Co., Ltd."
064260.KQ,"Danal Co., Ltd."
365340.KQ,"SungEel HiTech Co., Ltd."
102940.KQ,Kolon Life Science Inc.
253590.KQ,Neosem Inc.
215000.KQ,"GOLFZON Co., Ltd."
278280.KQ,"Chunbo Co., Ltd."
217270.KQ,Neptune Company
101970.KQ,"Wooyang HC Co., Ltd."
030530.KQ,"Wonik Holdings Co.,Ltd."
448280.KQ,"Ecoeye Co., Ltd."
179900.KQ,UTI Inc.
079370.KQ,"Zeus Co.,Ltd."
064550.KQ,Bioneer Corporation
260970.KQ,"S&D Co., Ltd"
045390.KQ,"DAEA TI Co., Ltd."
060280.KQ,Curexo Inc.
025900.KQ,"Dongwha Enterprise Co.,Ltd"
347700.KQ,Sphere Corp.
094170.KQ,"Dongwoon Anatech Co., Ltd."
025770.KQ,"Korea Information & Communications Co., Ltd."
462860.KQ,"Dozn Co., Ltd."
046890.KQ,"Seoul Semiconductor Co., Ltd."
013030.KQ,Hy-Lok Corporation
472850.KQ,"Pond Group Co., Ltd."
256840.KQ,"BNC Korea Co., Ltd."
056080.KQ,"Yujin Robot Co., Ltd."
389650.KQ,"Next Biomedical Co.,Ltd."
256940.KQ,Keeps Biopharma Inc.
053300.KQ,"Korea Information Certificate Authority, Inc."
089010.KQ,"CHEMTRONICS.Co.,Ltd."
041960.KQ,"Komipharm International Co., Ltd."
094360.KQ,"Chips&Media, Inc."
455900.KQ,"ANGEL ROBOTICS Co., Ltd."
101360.KQ,"Eco&Dream Co., Ltd."
101930.KQ,"Inhwa Precision Co., Ltd"
420770.KQ,"GigaVis Co., Ltd."
220100.KQ,"FutureChem Co.,Ltd"
122640.KQ,"YEST Co., Ltd."
101160.KQ,"Worldex Industry & Trading Co., Ltd."
068240.KQ,"Dawonsys Co.,Ltd."
445090.KQ,"ASICLAND Co., Ltd."
481070.KQ,"Au Brandz Co.,Ltd"
038500.KQ,"SAMPYO Cement Co., Ltd."
036810.KQ,Fine Semitech Corp.
083450.KQ,"Global Standard Technology, Limited"
114840.KQ,"iFamilySC Co., Ltd."
051500.KQ,CJ Freshway Corporation
123330.KQ,"Genic Co., Ltd."
317330.KQ,"DUKSAN TECHOPIA Co.,Ltd."
243070.KQ,"Huons Co., Ltd."
352480.KQ,"C&C International Co., Ltd."
091700.KQ,"Partron Co., Ltd."
206640.KQ,Boditech Med Inc.
294570.KQ,COOCON Corporation
043150.KQ,"Value Added Technology Co., Ltd."
082800.KQ,"Vivozon Pharmaceutical Co., Ltd."
136480.KQ,"HARIM Co., Ltd."
027360.KQ,"AJU IB INVESTMENT Co., Ltd."
018310.KQ,"Sammok S-Form Co.,Ltd"
394280.KQ,"Openedges Technology, Inc."
295310.KQ,"Hvm, Co.,Ltd."
079940.KQ,"GABIA, Inc."
035890.KQ,"Seohee Construction Co., Ltd."
194700.KQ,"NOVAREX Co.,Ltd."
138610.KQ,"NIBEC Co., Ltd."
036220.KQ,"Osang Healthcare Co.,Ltd"
041830.KQ,"InBody Co.,Ltd"
041020.KQ,Polaris Office Corp.
176750.KQ,"DuChemBIO Co.,Ltd."
018000.KQ,"Unison Co., Ltd."
171090.KQ,"SUNIC SYSTEM Co., Ltd."
003800.KQ,Ace Bed Company Limited
144510.KQ,GC Cell Corporation
058820.KQ,"CMG Pharmaceutical Co., Ltd."
089980.KQ,"Sang-A Frontec Co.,Ltd."
439090.KQ,"Manyo Factory Co., Ltd"
065680.KQ,UJU Electronics Co. Ltd
035600.KQ,"Kginicis Co.,Ltd"
298830.KQ,Suresofttech Inc.
228760.KQ,Genomictree Inc.
039440.KQ,"STI Co., Ltd."
045100.KQ,"HANYANG ENG Co.,Ltd"
168360.KQ,PEMTRON Corporation
054950.KQ,"JVM Co., Ltd."
416180.KQ,"Shinsung ST Co., Ltd."
237880.KQ,"CLIO Cosmetics Co.,Ltd"
031330.KQ,"SAMT Co., Ltd."
230360.KQ,"Echomarketing Co.,Ltd."
024850.KQ,"HLB innoVation Co.,Ltd."
338220.KQ,Vuno Inc.
104830.KQ,"WONIK Materials Co.,Ltd."
334970.KQ,"Prestige Biologics Co., Ltd."
252990.KQ,"SEMCNS Co., Ltd."
378340.KQ,"Philenergy Co., Ltd."
425420.KQ,Tfe Inc.
267980.KQ,"Maeil Dairies Co., Ltd."
389020.KQ,"Zaram Technology,Inc."
457550.KQ,Woojinntec Inc.
053580.KQ,WebCash Corporation
112290.KQ,"Ycchem Co., Ltd."
047920.KQ,"HLB Pharmaceutical Co., Ltd."
458870.KQ,"Seers Technology Co., LTD."
039840.KQ,DIO Corporation
418550.KQ,"JEIO Co., Ltd."
049070.KQ,"Intops Co., Ltd."
067080.KQ,"DAE HWA Pharmaceutical Co., Ltd."
304360.KQ,"S.Biomedics Co., Ltd."
060150.KQ,"INSUN Environmental New Technology Co., Ltd."
089970.KQ,VM Inc.
357550.KQ,"Sukgyung AT Co., Ltd."
014940.KQ,"Oriental Precision & Engineering Co.,Ltd."
461300.KQ,"i-Scream Media CO., LTD."
024060.KQ,Hung -Gu Oil Ltd
476060.KQ,Onconic Therapeutics Inc.
151860.KQ,"KG Eco Solution Co.,Ltd."
950170.KQ,JTC Inc.
182360.KQ,"Cube Entertainment, Inc."
035810.KQ,"EASY HOLDINGS Co., Ltd."
114810.KQ,"Hansol IONES Co.,Ltd."
348340.KQ,"Neuromeka Co., Ltd."
199800.KQ,ToolGen Incorporated
023410.KQ,Eugene Corporation
047560.KQ,ESTsoft Corp.
265520.KQ,Advanced Process Systems Corporation
179290.KQ,"M.I.TECH Co.,Ltd"
356680.KQ,"Axgate Co., Ltd."
048870.KQ,"Synergy Innovation Co., Ltd."
084850.KQ,"ITM Semiconductor Co., Ltd."
236200.KQ,Suprema Inc.
127120.KQ,"JS Link, Inc."
090360.KQ,"Robostar Co., Ltd."
105550.KQ,"Edge Foundry Co.,Ltd"
484810.KQ,"Tae Sung System Co., Ltd."
464080.KQ,"SOS Lab Co., Ltd."
110990.KQ,DIT Corp.
078020.KQ,"LS SECURITIES Co., Ltd."
033640.KQ,Nepes Corporation
013120.KQ,"DongWon Development Co.,Ltd."
230240.KQ,"HFR, Inc."
042370.KQ,Vitzro Tech Co. Ltd
158430.KQ,ATON Inc.
051980.KQ,"JOONGANG ADVANCED MATERIALS Co., Ltd."
393890.KQ,"W-Scope Chungju Plant Co., Ltd."
090710.KQ,"Hyulim ROBOT Co.,Ltd."
290690.KQ,"Solux Co., Ltd."
036030.KQ,"kt alpha Co., Ltd."
023760.KQ,"Han Kook Capital.Co., Ltd"
060720.KQ,"KHVATEC Co.,Ltd."
121440.KQ,"GOLFZON HOLDINGS Co., Ltd."
034810.KQ,"Haesung Industrial Co., Ltd."
900290.KQ,Great Rich Technologies Limited
216080.KQ,"JETEMA, Co., Ltd."
950140.KQ,"Englewood Lab, Inc."
092730.KQ,"NeoPharm CO., LTD."
095500.KQ,"MNtech Co., Ltd."
107640.KQ,"HanJung Natural Connectivity System.co.,Ltd"
036890.KQ,"JINSUNG T.E.C., Inc."
086390.KQ,UniTest Incorporation
377030.KQ,"Bitmax Co., Ltd"
263720.KQ,"D&C Media Co.,Ltd."
118990.KQ,"Motrex Co., Ltd"
310200.KQ,Aniplus Inc.
323990.KQ,"Vaxcell-Bio Therapeutics Co., Ltd."
377450.KQ,"REFINE Co., Ltd."
456010.KQ,"ICTK Co., Ltd."
200710.KQ,"ADTechnology Co.,Ltd."
199820.KQ,"Cheil Electric Co., Ltd."
067390.KQ,AeroSpace Technology of Korea Inc.
446070.KQ,"UNID btplus Co., Ltd."
388050.KQ,G2Power Co. Ltd
086820.KQ,"Bio Solution Co.,Ltd."
368770.KQ,"FIBERPRO, Inc."
051360.KQ,"TOVIS Co.,Ltd"
371950.KQ,"POONGWON PRECISION CO.,Ltd."
053610.KQ,"Protec Co., Ltd."
148150.KQ,"Se Gyung Hi Tech Co., Ltd."
095700.KQ,"Genexine, Inc."
117730.KQ,"T-Robotics.Co.,Ltd."
234340.KQ,"Hecto Financial Co., Ltd."
043370.KQ,"PHA Co., Ltd."
123860.KQ,"Anapass, Inc."
299900.KQ,"Wysiwyg Studios Co., Ltd."
293780.KQ,AptaBio Therapeutics Inc.
061970.KQ,LB Semicon Inc.
019210.KQ,"YG-1 Co., Ltd."
144960.KQ,New Power Plasma
080160.KQ,Modetour Network Inc.
108380.KQ,"DAEYANG ELECTRIC.Co.,Ltd."
356860.KQ,"TLB Co., Ltd"
270660.KQ,EVERYBOT Inc.
054450.KQ,Telechips Inc.
039980.KQ,Polaris AI Corp.
372170.KQ,"YUNSUNG F&C Co.,Ltd"
005710.KQ,"Daewon Sanup Co., Ltd"
032620.KQ,"UBcare. Co., Ltd."
025950.KQ,Dongsin Engineering & Construction
086980.KQ,Showbox Corp.
046440.KQ,"KG Mobilians Co., Ltd"
254490.KQ,"Mirai Semiconductors Co., Ltd."
067280.KQ,Multicampus Corporation
065660.KQ,"Anterogen.Co.,Ltd."
241520.KQ,DSC Investment Inc.
174900.KQ,AbClon Inc.
360070.KQ,"TOP MATERIAL Co., Ltd"
211270.KQ,Asia Pacific Satellite Inc.
084650.KQ,"LabGenomics Co., Ltd."
255220.KQ,"SG Co.,Ltd"
441270.KQ,"Fine M-Tec CO.,LTD."
443670.KQ,SPSoft Inc.
036800.KQ,"Nice Information & Telecommunication, Inc."
297090.KQ,"CS BEARING Co., Ltd."
950130.KQ,"Access Bio, Inc."
322310.KQ,"AUROS Technology, Inc."
063080.KQ,Com2uS Holdings Corporation
088800.KQ,Ace Technologies Corp.
017890.KQ,"Korea Alcohol Industrial Co., Ltd."
190510.KQ,"Namuga Co., Ltd."
432720.KQ,Qualitas Semiconductor
092040.KQ,"Amicogen, Inc."
102120.KQ,"ABOV Semiconductor Co., Ltd."
092130.KQ,"e-Credible Co., Ltd."
389140.KQ,4by4 Inc
109740.KQ,"DSK Co., Ltd."
100120.KQ,"Vieworks Co., Ltd."
068930.KQ,"Digital Daesung Co., Ltd."
051370.KQ,"Interflex Co., Ltd."
071280.KQ,Rorze Systems Corporation
038390.KQ,"RedcapTour Co., Ltd."
267320.KQ,"Naintech CO.,LTD."
036190.KQ,"Geumhwa Plant Service & Construction Co., Ltd."
126340.KQ,"VINA TECH Co.,Ltd."
214180.KQ,"Hecto Innovation Co., Ltd."
206560.KQ,"Dexter Studios Co.,Ltd."
005160.KQ,"Dongkuk Industries Co., Ltd."
086890.KQ,"ISU Abxis Co., Ltd."
122450.KQ,"KX Innovation Co., Ltd."
042420.KQ,NEOWIZ HOLDINGS Corporation
321820.KQ,Artist Company Inc.
065710.KQ,"Seoho Electric Co.,Ltd"
073010.KQ,"KSP Co., Ltd."
452430.KQ,Sapien Semiconductors Inc.
077360.KQ,"Duksan Hi Metal Co.,Ltd"
036560.KQ,KZ Precision Corporation
064820.KQ,Cape Industries Ltd.
307750.KQ,"KUKJEON PHARMACEUTICAL Co., Ltd"
126700.KQ,HyVision System. Inc
203650.KQ,"Dream Security co., Ltd."
006910.KQ,"Bosung Power Technology Co., Ltd"
079960.KQ,Dongyang E&P Inc.
251120.KQ,"BIO-FD&C Co.,Ltd."
205500.KQ,"NEXUS Co., Ltd."
083930.KQ,"Avaco Co., Ltd."
035080.KQ,Gradiant Corporation
200350.KQ,Artist Studio Inc.
900270.KQ,Heng Sheng Holding Group Limited
270520.KQ,"APT Neuroscience, Inc."
080420.KQ,"Moda-InnoChips Co., Ltd."
114190.KQ,"KANGWON ENERGY Co., Ltd."
089600.KQ,"kt nasmedia Co., Ltd."
036200.KQ,"UNISEM Co., Ltd."
126600.KQ,"BGFecomaterials CO., LTD."
122990.KQ,"WiSoL CO.,LTD."
263860.KQ,"Genians, Inc."
297890.KQ,"HB SOLUTION Co., Ltd."
298540.KQ,"The Nature Holdings Co., Ltd."
299030.KQ,"Hana Technology Co., Ltd."
337930.KQ,XEXYMIX Corporation
104460.KQ,"DYPNF Co.,Ltd"
053350.KQ,"INITECH Co., Ltd"
289220.KQ,GIANTSTEP Inc.
305090.KQ,"Micro Digital Co., Ltd."
094820.KQ,"Iljin Power Co., Ltd."
023910.KQ,"Daihan Pharmaceutical Co.,Ltd."
032300.KQ,"KOREA PHARMA Co., Ltd."
078150.KQ,"HB Technology CO.,LTD."
131370.KQ,"RSUPPORT Co., Ltd."
365330.KQ,"Systeel Tech Co.,Ltd."
453450.KQ,"Gridwiz Co.,Ltd."
205470.KQ,Humasis Co. Ltd.
234690.KQ,GREEN CROSS WellBeing Corporation
330860.KQ,Nepes Ark Corporation
047310.KQ,"Powerlogics Co., Ltd."
109610.KQ,"Sy Co., Ltd."
285490.KQ,"NOVATECH Co., Ltd."
439580.KQ,"BLUEMTEC Co., Ltd."
071200.KQ,"INFINITT Healthcare Co., Ltd."
353810.KQ,"EASY BIO,Inc."
073490.KQ,"Innowireless Co., Ltd."
192440.KQ,"Spigen Korea Co.,Ltd"
038290.KQ,"Macrogen, Inc."
274090.KQ,Kencoa Aerospace Corporation
100130.KQ,Dongkuk Structures & Construction Company Limited
091120.KQ,"EM-Tech.CO., LTD."
037460.KQ,"Samji Electronics Co., Ltd."
053080.KQ,"K-Ensol Co., Ltd."
008830.KQ,"Daedong Gear Co., Ltd."
143240.KQ,"Saramin Co.,Ltd."
033160.KQ,"MK Electron Co., Ltd."
009780.KQ,"MSC Co., Ltd."
205100.KQ,"EXEM Co., Ltd."
377480.KQ,"Maum.AI, Inc."
092460.KQ,"Hanla IMS Co., Ltd."
462350.KQ,"INNOSPACE Co., Ltd."
300080.KQ,FLITTO Inc.
051160.KQ,GaeaSoft Corp.
370090.KQ,FURONTEER Inc.
063170.KQ,Seoul Auction Co. Ltd.
011040.KQ,"Kyung Dong Pharmaceutical Co., Ltd."
251370.KQ,"YMT Co., Ltd."
095190.KQ,"ENERGY&MACHINERY KOREA Co.,Ltd."
069510.KQ,ESTec Corporation
064800.KQ,"PonyLink Co., Ltd."
078140.KQ,"Daebongls.Co.,Ltd."
078070.KQ,Ubiquoss Holdings Inc.
086710.KQ,Sunjin Beauty Science Co.Ltd
013990.KQ,Agabang&Company
023440.KQ,J Steel Company Holdings Inc.
059210.KQ,"Meta Biomed Co., Ltd."
332570.KQ,"Pentastone Electronics, Inc."
090850.KQ,"Hyundai Ezwel Co.,Ltd."
405100.KQ,Quality Reliability Technology Inc.
338840.KQ,"Y-Biologics, Inc."
060590.KQ,CTCBIO Inc.
052710.KQ,"Amotech Co., Ltd."
201490.KQ,"Me2on Co., Ltd."
108230.KQ,"TOPTEC Co., Ltd"
207760.KQ,Mr. Blue Corporation
005860.KQ,"Hanil Feed Co., Ltd."
382900.KQ,"Bumhan Fuel Cell Co., Ltd."
023600.KQ,"Sambo Corrugated Board Co., Ltd."
382150.KQ,"Oncocross Co., Ltd."
104480.KQ,TK Chemical Corporation
052260.KQ,"HYUNDAI BIOLAND Co.,Ltd."
361390.KQ,"Genohco., Inc."
063570.KQ,"NICE Infra Co., Ltd"
083310.KQ,"LOT VACUUM Co., Ltd."
293580.KQ,NAU IB Capital
413640.KQ,"Bi Matrix Co., Ltd."
243840.KQ,"Shin Heung Energy & Electronics Co.,Ltd."
143160.KQ,"Intelligent Digital Integrated Security Co., Ltd."
006620.KQ,"DongKoo Bio & Pharma Co., Ltd."
321550.KQ,"TiumBio Co., Ltd."
041440.KQ,Hyundai Everdigm Corp.
354320.KQ,"ALMAC Co., Ltd."
322510.KQ,"JLK,Inc."
303810.KQ,"DK Life Science Co., Ltd."
048910.KQ,"Daewon Media Co., Ltd."
049720.KQ,"Koryo Credit Information Co., Ltd."
054210.KQ,"Elentec Co., Ltd."
123040.KQ,"MS Autotech Co.,Ltd"
264850.KQ,"Elensys Co.,Ltd."
092190.KQ,"Seoul Viosys Co., Ltd"
065500.KQ,Orient Precision Industries Inc
191420.KQ,TegoScience Inc.
333430.KQ,"ILSEUNG Co., Ltd."
092070.KQ,"DNF Co.,Ltd."
214260.KQ,"Raphas Co., Ltd."
424960.KQ,Smart Radar System Inc.
451760.KQ,"Contec.,Co.Ltd"
019550.KQ,"SBI Investment Korea Co., Ltd."
950190.KQ,"Ghost Studio Co., Ltd."
408900.KQ,"Studio Mir Co., LTD"
027710.KQ,"FarmStory Co., Ltd."
136540.KQ,"WINS Technet Co., Ltd."
317770.KQ,Xperix Inc.
048550.KQ,"SM Culture & Contents Co., Ltd."
315640.KQ,DEEPNOID Inc.
456070.KQ,"ENCell Co., Ltd."
083790.KQ,"CG Invites Co., Ltd."
290670.KQ,"Daebo Magnetic Co.,Ltd."
411080.KQ,SANDS LAB Inc.
078350.KQ,"Hanyang Digitech Co., Ltd."
272110.KQ,"KNJ Co., Ltd."
418470.KQ,"kt millie seojae Co.,Ltd"
086960.KQ,MDS Tech Inc.
068790.KQ,"DMS Co.,Ltd."
140670.KQ,"RS Automation Co.,Ltd."
214680.KQ,DRTECH Corporation
225530.KQ,"Bokwang Industry Co., Ltd."
106190.KQ,"High Tech Pharm Co., Ltd."
443250.KQ,Revu Corporation
123410.KQ,Korea Fuel-Tech Corporation
026150.KQ,"Tuksu Engineering & Construction,Ltd."
093520.KQ,MAKUS Inc.
282880.KQ,COWINTECH Co. Ltd.
278650.KQ,"HLB bioStep Co.,Ltd."
005990.KQ,"Maeil Holdings Co., Ltd."
052420.KQ,"Osung Advanced Materials Co., Ltd."
042510.KQ,"Raonsecure Co., Ltd."
119830.KQ,"ITEK, Inc."
425040.KQ,"TEMC Co., Ltd."
065450.KQ,"Victek Co., Ltd."
033340.KQ,"GOODPEOPLE Co., Ltd."
175140.KQ,"HUMAN TECHNOLOGY Co., Ltd"
235980.KQ,"MedPacto, Inc."
203400.KQ,ABION Inc.
382800.KQ,"GnBS eco Co.,Ltd"
382840.KQ,"ONEJOON Co., Ltd."
389500.KQ,"SBB Tech Co., Ltd."
098120.KQ,"Micro Contact Solution Co., Ltd."
092870.KQ,"Exicon Co., Ltd."
003100.KQ,"SUN KWANG CO.,Ltd."
290550.KQ,"DK Tech CO., LTD"
226400.KQ,"OSTEONIC Co., Ltd."
012700.KQ,"The LEADCORP, Inc."
037070.KQ,Paseco Co. Ltd
347860.KQ,Alchera Inc.
163730.KQ,"Finger, Inc."
060310.KQ,"3S KOREA Co., Ltd."
115500.KQ,Korea Computer & Systems Inc.
067990.KQ,Deutsch Motors Inc.
084990.KQ,"Helixmith Co., Ltd"
054050.KQ,"NH Nongwoobio Co., Ltd."
060570.KQ,Dreamus Company
067000.KQ,JOYCITY Corporation
067900.KQ,"Y-Entec Co., Ltd."
029480.KQ,"Kwangmu Co.,Ltd."
079810.KQ,"DE&T Co., Ltd."
021080.KQ,"Atinum Investment Co., Ltd"
452190.KQ,HBL Corporation
147830.KQ,"Cheryong Industrial Co.,Ltd."
396470.KQ,"WOT. Co., Ltd"
040300.KQ,"YTN Co.,Ltd."
463480.KQ,"MOTIVELINK co.,ltd"
282720.KQ,"Kumyang Green Power Co., Ltd."
043610.KQ,KT Genie Music Corporation
208370.KQ,"SELVAS Healthcare, Inc."
220260.KQ,"Chemtros Co., Ltd."
160980.KQ,CYMECHS Inc.
038110.KQ,Ecoplastic Corporation
049950.KQ,meerecompany Incorporated
264660.KQ,"C&G Hi Tech Co., Ltd"
099750.KQ,"ezCaretech Co., LTD"
072870.KQ,"MegaStudy Co., Ltd."
309960.KQ,LB Investment Inc.
048530.KQ,"iNtRON Biotechnology, Inc."
066620.KQ,"Kukbo Design Co., Ltd."
018120.KQ,"Jinro Distillers Co., Ltd."
093640.KQ,"Korea Robot Manufacturing Co.,Ltd."
225190.KQ,"LK Samyang Co., Ltd"
047820.KQ,"Chorokbaem Media Co., Ltd."
317870.KQ,"ENVIONEER Co.,Ltd."
228670.KQ,"Ray Co., Ltd."
017510.KQ,"Semyung Electric Machinery Co.,Ltd"
